DESDE_DT;UNADM_ID;ACTIV_ID;UNGES_ID;ELMUN_ID;UNFAC_ID;TPREC_ID;TPENT_ID;TPGFA_ID;PROCE_ID;PROVE_NM;OPERADOR_ID;sum(POBDC_QT);sum(POBGC_QT);PORCENTAJE_QT;UTE_ID;PORCENTAJE_UTE_QT;MEDIOSPP_SN
2017-07-01T00:00:00.000Z;UA1;2;UG1;14075;77.0000000000;0139;1;1;4;1022;0;657.0;657.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA10;1;UG268;09059;536.0000000000;0112;3;3;1;1477;0;174690.0;174690.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA10;1;UG268;09059;536.0000000000;211;3;3;10;1477;0;1918.0;1918.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA10;2;UG268;09059;536.0000000000;0138;3;3;1;1477;0;176608.0;176608.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA11;1;UG269;37274;519.0000000000;0112;3;3;1;1460;0;144949.0;144949.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA11;2;UG269;37274;519.0000000000;0138;3;3;1;1460;0;144949.0;144949.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA12;1;UG1899;37294;3693187.0000000000;0112;2;2;1;3209;0;14939.0;14939.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA12;1;UG1950;37002;3692297.0000000000;0113;1;1;4;2765;0;152.0;152.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA12;1;UG1950;37006;3692297.0000000000;0113;1;1;4;2765;0;143.0;143.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA12;1;UG1950;37011;3692297.0000000000;0113;1;1;4;2765;0;134.0;134.0;NULL;0;NULL;NULL
2017-07-01T00:00:00.000Z;UA12;1;UG1950;37054;3692297.0000000000;0113;1;1;4;2765;0;293.0;293.0;NULL;0;NULL;NULL
